compound_id	smiles
cpd08989	O=C1[C@@H](O)C(OP(=O)(O)OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H]1O
cpd05844	COc1c(O)c(OC)c2oc3ccccc3c2c1OC
cpd19942	CC1=CC(=O)[C@@H]2c3cc4cccc(O)c4c(O)c3C(=O)C[C@]2(O)C1
cpd03052	O=CCc1cnc[nH]1
cpd08326	CCN=C(O)Cc1ccccc1
cpd06347	C=C1C(=O)O[C@H]2[C-]1[C@H](OC(=O)C=C(C)C)[C@]1(C)C(=O)C=C[C@H]1[C@H](C)[C@H]2O
cpd08078	CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CS[C@H]12)c1csc(=N)[nH]1
cpd17218	C=C(C)[C@@H]1CC[C@@]2(C)CC[C@@H](O)C(C)=C2C1
cpd20241	COP1(=S)OCc2ccccc2O1
cpd07063	O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCC1
cpd07548	COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2
cpd05308	CCCC#CC#CCC/C=C/C=C/C(O)=NCC(C)C
cpd00378	N=CO
cpd06160	COc1cc2ccc(=O)oc2c(O)c1O
cpd08580	CC([NH3+])Cc1cccc(O)c1
cpd23088	OC1=NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21
cpd23761	CC([O-])=N[C@H]1[C@H](O)[C@@H](N=C(C)[O-])[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(O)nc(=N)[nH]c43)[C@H](O)[C@@H]2O)O[C@@H]1C
cpd06892	CC(C)C[C@@H](C(O)=N[C@@H]1C(O)=N[C@@H](Cc2ccccc2)C(O)=[NH+]/C=C\c2ccc(cc2)O[C@@H]1c1ccccc1)N(C)C
cpd20687	O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1
cpd06220	COC1=C(OC)[C@]23CCc4ccc(OC)c(O)c4[C@]2(CC[NH2+]3)CC1=O
cpd28294	O=c1nc([O-])ccn1[C@@H]1O[C@H](COP(=O)([O-])OP(=O)(O)OC2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
cpd05552	[O-]c1ccc(-c2[o+]c3cc(O)c([O-])c(O)c3cc2O)cc1O
cpd20006	CC1OC(C)OC(C)OC(C)O1
cpd07297	C/C=C(/C)C(=O)O[C@@H]1CC[NH+]2CC=C(COC(=O)[C@](O)(C(C)C)[C@H](C)O)[C@H]12
cpd01688	OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O
cpd20306	C=C(C)C(O)=Nc1ccc(Cl)c(Cl)c1
cpd22135	O=C(O)C1CCC(O)CN1
cpd25566	CC(C)=CCC/C(C)=C\CC/C(C)=C\CO
cpd20686	Nc1ccc(NCCO)c([N+](=O)[O-])c1
cpd23291	O=C1C=Cc2cc(O)c(O)c3c(-c4ccccc4)ccc1c23
cpd26231	Cc1[nH]c(=N)[nH]c(=[NH2+])c1OCCCOc1cccc(C(F)(F)F)c1
cpd25204	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@@H](O)CO
cpd00978	O=c1nc([O-])ccn1[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)([O-])O)O1
cpd20942	C[C@@H](N)C(=O)O[C@H](C)C(=O)O
cpd25913	COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC
cpd15618	CCCCCCCCC=O
cpd19621	CC1(O)O[C@H](CC(=O)O)CC2=C1C(=O)c1c([O-])cccc1C2
cpd02920	N=c1nc([O-])c2c([nH]1)NCC(COP(=O)(O)OP(=O)([O-])O)=N2
cpd07679	CC(C)=CCC/C(C)=C/Cc1cc(O)ccc1O
cpd17367	Cc1occc1[C@H]1CC[C@](C)(Cl)[C@@H](Br)C1
cpd00355	N=C([O-])c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]2O)c1
cpd11016	C[C@]12CCc3c(cnc4cc(O)ccc34)[C@@H]1CCC2=O
cpd09577	Cn1c2cnccc2c2c(Br)c([O-])c(Br)cc21
cpd00149	[Co+2]
cpd08255	C=C(C)[C@@H]1CC[C@H](C)C(=O)C1
cpd25948	O=C1N=CN=C2C1=NN=C2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
cpd00614	[Fe].[S]
cpd26160	COC(=O)[C@H](CCCC[NH3+])N=C(C)O
cpd22476	CCCCC/C=C/CC=O
cpd20506	ClC(Cl)(Cl)C(Cl)(Cl)Cl
cpd10629	C[C@]12C[C@H](O)[C@H]3[C@@H](CC[C@H]4CCCC[C@]34C)[C@@H]1CCC2=O
cpd11163	CC(C)C(=O)c1ccc(O)c(O)c1
cpd24768	O=[N+]([O-])c1ccc(NC2C[C@H](CO)C(O)[C@H](O)C2O)cc1
cpd06524	CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
cpd24387	CN1CCC[C@H]1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1
cpd06877	C[C@H]1CC[C@@H]2[C@H](C)C[NH+](C)C[C@@H]12
cpd01763	ONc1ccccc1
cpd01043	COc1ccc(-c2cc(=O)c3c(O)cc([O-])cc3o2)cc1
cpd04870	CC(C)N(CCC(C(=N)[O-])(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O
cpd26287	CCCCCCCCCCCC1=C(C)C(=O)c2ccccc2C1=O
cpd02006	CC(O)=NC1C(O)O[C@H](CO)C(O)C1O
cpd27094	CC1OC(O)C(O)C(O)C1O
cpd02932	CC(O)=N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(O)nc3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(O)=N[C@@H](C)C(O)=N[C@H](CCC(O)=N[C@@H](CCC[C@@H](N)C(=O)O)C(O)=N[C@H](C)C(O)=N[C@H](C)C(=O)O)C(=O)O
cpd24411	C[C@H]([NH2+]C(C)(C)C)[C@H](O)c1cccc(Cl)c1
cpd10845	CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4OC(=O)C=C[C@@H]4[C@H]3CC[C@]12C
cpd11095	CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2C(=O)C[C@@]2(C)[C@H]3CC[C@]2(O)C(C)=O)C1
cpd07343	COc1ccc([C@@H]2COc3cc(O)cc(O)c3C2=O)c(OC)c1
cpd10927	Oc1ccc2oc3c(Cl)c(Cl)c(Cl)cc3c2c1
cpd00914	O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd17333	CC1=CCC(O)(C(C)C)CC1
cpd10930	Oc1ccc2oc3c(Cl)c(Cl)ccc3c2c1
cpd02795	CCOC(=O)[C@@H](C)[C@@H](O)C(=O)OCC
cpd20716	CN(C)C(=S)S[Se](SC(=S)N(C)C)(SC(=S)N(C)C)#SC(=S)N(C)C
cpd03364	O=C(O)c1ccccc1N=C[O-]
cpd01388	C[NH2+][C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)[NH3+])CC[C@H]3[NH3+])[C@@H]([NH3+])C[C@H]2[NH3+])OC[C@]1(C)O
cpd27386	Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OCCCCCC2CCSS2)C(O)C1O
cpd03471	O=C([O-])c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1
cpd22539	C=C(C)[C@@H]1CC[C@](C)(O)OC(=O)C1
cpd09408	CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd22601	CC/C=C1/OC(C)=C(O)C1=O
cpd19253	C=CCc1ccc(Oc2cc(CC=C)cc(O)c2O[C@]2(C)CCC[C@]3(C)CC[C@@H](C(C)(C)O)C[C@H]32)cc1
cpd24133	C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/CO
cpd22757	Cc1cc(O)c(O)c(Cl)c1
cpd23956	CC/C=C/SO
cpd20544	CN(CC(=O)[O-])N=O
cpd04058	N=C(N)NCCC[C@H](NCCC(=O)O)C(=O)O
cpd05671	COC(=O)/C=C\[C@]1(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]2(C)[C@]2(O)OC(C)(C)C(=O)[C@@]21O
cpd01025	[NH3+]C[C@H]1O[C@H](O[C@@H]2[C@@H]([NH3+])C[C@@H]([NH3+])[C@H](O)[C@H]2O)[C@H]([NH3+])[C@@H](O)[C@@H]1O
cpd14876	O=C1CO[C@H](OP(=O)(O)OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O
cpd14795	N#CCc1ccccc1
cpd20858	CN(CCCC(O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O)c1cccnc1)N=O
cpd05923	C/C=C1/CN2CC[C@@]34c5cc(O)ccc5[NH+](C)[C@]35OCC4(C(=O)OC)[C@@H]1C[C@H]25
cpd09130	COc1cc(O)c2c(c1)C(=O)c1cc3cc(O)cc(C)c3c(O)c1C2=O
cpd01353	NC(CC(=O)c1cccc2oc3cc(=O)c4nc(C(=O)O)cc([O-])c4c-3nc12)C(=O)O
cpd20744	Cc1c2ccccc2c(C)c2c1ccc1ccccc12
cpd06520	C=C1[C@@H](C)CC[C@@]2(C)[C@H]1CC=C(C=O)[C@]2(O)C=O
cpd24893	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCC
cpd19704	CCOc1ccccc1OS(=O)(=O)NC([O-])=Nc1nc(OC)cc(OC)n1
cpd15068	C[n+]1cn(C2OC(CO)C(O)C2O)c2nc(O)nc(O)c21
cpd04990	CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O
cpd00345	CN1c2c([O-])nc(=N)[nH]c2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)O)cc1
cpd05140	OC[C@H]1O[C@H]([S-])[C@H](O)[C@@H](O)[C@@H]1O.[Au+]
cpd26075	CCCCCCC#CCC(=O)N(CCS)C(C)=O
cpd07537	C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1
cpd10495	CC([O-])=N[C@@H](CS[C@H]1C=Cc2ccccc2[C@@H]1O)C(=O)O
cpd10605	CCC1C[NH+]2CCc3cc(OC)c(OC)cc3C2CC1=O
cpd24962	C[C@@]1(CC(=N)[O-])/C2=C/C3=NC(=C(CCC(=O)[O-])C3CC(=O)O)/C=C3\N=C(/C=C4\N/C(=C\C(=N2)[C@H]1CCC(=O)[O-])[C@@](C)(CC(=O)O)[C@@H]4CCC(=O)[O-])C(CC(=O)[O-])=C3CCC(=O)[O-]
cpd05900	CCC(=O)C1=C(O)C(C)(C)C(O)=C(Cc2c(O)c3c(c(C(=O)CC)c2O)OC(C)(C)C=C3)C1=O
cpd22600	C/C=C1/OC(C)=C(O)C1=O
cpd17381	O=C(/C=C/c1ccc([O-])c(O)c1)O[C@@H]1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O
cpd04007	O=C/C=C([O-])/C=C/C(=O)O
cpd11385	CC[C@H](C)[C@@H]1N=C(O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H]([C@@H](C)O)N2C(=O)[C@H](CC[C@H]2O)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)[C@H](CCC(=N)O)N=C(O)[C@@H](N=C(O)[C@H](O)Cc2ccc(O)cc2)[C@@H](C)O)[C@@H](C)OC1=O
cpd23357	C=C1C[C@]23CC1CC[C@H]2[C@@]12CCC[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)OC
cpd26079	O=c1ncc(F)cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
cpd20800	O=C1c2ccccc2-c2ccc3c4c(ccc1c24)-c1ccccc1C3=O
cpd10314	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C
cpd06311	C=C1C(=O)O[C@H]2[C-]1[C@H](OC(=O)/C(C)=C\C)C[C@](O)(CCl)[C@@H]1[C@H](O)C=C(C)[C@]21O
cpd24789	CSCCC/C(=N/O)SCC(N)C(=O)O
cpd19219	C#[N+][C@H]1[C@H]2[C@H]([C@]3(C)CC[C@@H](Cl)C(C)(C)O3)CC[C@@](C)([N+]#C)[C@@H]2CC[C@]1(C)O
cpd22579	[NH3+]C1CC(O)C(O)C([NH3+])C1O
cpd11042	C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)[C@H](O)CC1=CC(=O)CC[C@@]13C
cpd07026	COc1ccc([C@@H]2[C@@H](O)[C@H](O)[C@@H](C)[NH+]2C)cc1OC
cpd05548	O=C(C=Cc1ccc(O)c(O)c1)OC[C@H]1O[C@@H](Oc2cc(-c3[o+]c4cc(O)cc(O[C@@H]5O[C@H](COC(=O)C=Cc6ccc(O)c(O)c6)[C@@H](O)[C@H](O)[C@H]5O)c4cc3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c2[O-])[C@H](O)[C@@H](O)[C@@H]1O
cpd17562	CC(C)CC(=O)O[C@@H]1OC=C(CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2C[C@H](O)[C@@H](CO)[C@@H]12
cpd02460	CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C
cpd03688	C[N+]1=CCCC1
cpd02220	CNc1ccc(C(=O)[O-])cc1
cpd01841	CN(C)c1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](N=C(O)C([NH3+])Cc2ccc(O)cc2)[C@@H]1O
cpd15153	C/C(=C/CNc1ncnc2c1ncn2C1OC(CO)C(O)C1O)CO
cpd00066	N[C@@H](Cc1ccccc1)C(=O)O
cpd22918	O=C([O-])C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO
cpd10581	CCOC(=O)[C@@H]1CC[C@H]2c3ccc(OC)cc3CC[NH+]2C1
cpd25538	Cc1ccc(C(=O)[O-])cn1
cpd02424	O=c1c(OS(=O)(=O)O)c(-c2ccc([O-])c(OS(=O)(=O)O)c2)oc2cc(OS(=O)(=O)[O-])cc([O-])c12
cpd25428	CC1=C[C@@H]2[C@H](CC1)C(C)=CC[C@H]2C(C)C
cpd14905	O=C1OC([C@@H](O)COP(=O)([O-])O)C([O-])=C1[O-]
cpd22705	CC12CCC(OC3OC(CO)[C@@H](O)C(O)[C@H]3O)CC1CCC1[C@@H]2CCC2(C)C(C3=CC(=O)OC3)CCC12O
cpd22622	CCCCCC/C=C\CCCCCCCC(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd01190	N=C(N)NCCOP(=O)(O)OC[C@@H](N)C(=O)O
cpd05472	O=C(O)C1=C/C(=C/C=N\[C@@H](Cc2ccc([O-])cc2)C(=O)[O-])C[C@@H](C(=O)O)N1
cpd20556	Oc1ccccc1-c1ccccc1.[Na+]
cpd10383	c1ccc(CCc2ccccc2)cc1
cpd24993	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C(=O)[C@H](O)CC2(C)C)C(C)(C)CC(O)C1=O
cpd24279	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](C)[C@@H](N=C(C)[O-])[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1N=C(C)[O-]
cpd15116	O=C1C(=Cc2cc(O)c(O)c(O)c2)Oc2cc(OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21
cpd06921	COc1cc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)ccc1O
cpd25304	CCCCCCCCCCCCCCCCCCCCCC(O)C(=O)[O-]
cpd19321	CC(C)(O)CCc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3
cpd05738	CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@@]32C)C1
cpd05704	CC1(C)C(=O)[C@@H](O)C[C@@H]2C1=CC[C@H]1[C@]3(C)C[C@@H](O)[C@H]([C@@](C)(O)C(=O)CC(O)C(C)(C)O)[C@@]3(C)CC(=O)[C@]12C
cpd19265	CC(=O)O[C@H]1[C@H](O)CO[C@@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]3(C)[C@@H]5C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]4C2(C)C)[C@@H]1O
cpd23506	N#CC(SCC(N)C(=O)O)c1c[nH]c2ccccc12
cpd02486	CC([O-])=N[C@@H](CC(O)=NC1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2N=C(C)O)[C@H](O)[C@H]1N=C(C)[O-])C(=N)O
cpd00592	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC=O
cpd23130	C[C@@H]1OC(n2c3ccccc3c3c4c(c5c6ccccc6[nH]c5c32)CN=C4[O-])C[C@@]1(O)C(=O)O
cpd09243	O.[K+]
cpd03393	Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[Se]CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O
cpd08272	C=C(C)[C@H]1CC[C@H](C)C(=O)OC1
cpd24622	C=C1C[C@]23CC1CC[C@H]2[C@]1(C(=O)[O-])C[C@H](O)[C@H](O)[C@@](C)(C(=O)[O-])[C@H]1[C@@H]3C(=O)[O-]
cpd25834	COC(=O)[C@H]1C(=O)C[C@@H]2CC[C@H]1[NH+]2C
cpd24870	CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCC
cpd06816	COC1=CC(=O)O[C@@H](CCc2ccc3c(c2)OCO3)C1
cpd20923	O=S(=O)([O-])C[C@H](O)CO
cpd25550	O=C(CBr)C(=O)CBr
cpd01625	O=C(O)c1cc(O)c2cccc([O-])c2n1
cpd02520	O=c1c(-c2ccccc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12
cpd03016	CC(C)C[C@H](N=C(O)[C@@H](N)Cc1cnc[nH]1)C(=O)O
cpd02387	C[C@H](O)[C@@H](O)CC(=O)C(=O)[O-]
cpd24395	C[n+]1cccc([C@@H]2CCC[NH+]2C)c1
cpd08086	C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl.O=[N+]([O-])[O-]
cpd09823	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)c1ccc2ccccc2c1
cpd09966	O=C1c2ccc(O)cc2C(=O)c2ccc([O-])cc21
cpd17799	COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2cc(OC)c(O)c(C(CO)C(O)c3ccc(O)c(OC)c3)c2)ccc1O
cpd25416	COc1cccc(C=O)c1
cpd08815	C[C@@H](N)P(=O)(C[C@H](C)C(=O)[O-])OP(=O)([O-])O
cpd01298	CC(=O)C[NH3+]
cpd08370	CC1OC(=O)C[C@@]2(C)[C@H](CCC(=O)[O-])C3=CC4=NC(=C(CCC(=O)[O-])[C@]4(C)CC(=O)[O-])Cc4[n-]c(c(CCC(=O)[O-])c4CC(=O)[O-])CC4=NC(=C(CC(=O)[O-])[C@@]4(C)CCC(=O)[O-])[C@@]12[N-]3.[Co+4]
cpd04111	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)/C=C/CCCC(=O)[O-]
cpd26048	CN(C[C@H]1CNc2[nH]c(=N)nc([O-])c2N1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)O)cc1
cpd00807	N[C@H](COP(=O)([O-])O)Cc1cnc[nH]1
cpd17252	C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O
cpd01349	Cc1ccc(S(=O)(=O)c2ccc(CCl)cc2)cc1
cpd06768	CC(=O)O[C@@H]1C[C@@H]2[C@H](O)[C@@H](C)C[C@@]34[C@@H]1CCC[NH+]3CCC[C@]24O
cpd15022	[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O
cpd23480	NC(CCN=C([O-])CC(O)(CC(=O)OCCN1C(=O)CCC1(O)C(=O)O)C(=O)O)C(=O)[O-]
cpd03519	N=c1nc([O-])c(N)c(N[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[nH]1
cpd07554	COc1c2c(cc3[nH]c4ccccc4c(=O)c13)OCO2
cpd20022	CCCN(CCC)C(=O)SCc1ccccc1
cpd05492	CC(/C=C/C=C(C)/C=C/C(=O)[C@]1(C)C[C@@H](O)CC1(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C(=O)[C@]1(C)C[C@@H](O)CC1(C)C
cpd07928	COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
cpd06916	O=c1cc(-c2ccc([O-])c(O)c2)oc2c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
cpd24359	O=S(=O)([O-])ON=C([S-])Cc1c[nH]c2ccccc12
cpd01539	O=C([O-])C(O)C(=O)[O-]
cpd05204	N[C@@H](Cn1c(O)nccc1=O)C(=O)O
cpd22598	CC1=C(O)C(=O)C(C)O1
cpd09707	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC(=O)/C=C/C(=O)[O-]
cpd07511	c1ccc(-c2cnn3c2CCC3)cc1
cpd20697	Cl.Cl.O[C@H](CNCCCl)[C@@H](O)[C@H](O)[C@H](O)CNCCCl
cpd09329	CCCCCCCCCC(O)=NO
cpd03915	CC1=C2N=C(C=C3N=C(C(C)=C4N[C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)O)[C@H]5CC(=O)O)[C@@](C)(CC(=N)[O-])[C@@H]4CCC(=O)O)[C@@](C)(CC([NH-])=O)[C@@H]3CCC(=O)[O-])C(C)(C)[C@@H]2CCC(=O)O.[Co+]
cpd21242	C[C@@H]1C[C@@H]2O[C@@H]3C[C@H](O)[C@]4(C)O[C@@H]5CC[C@@H]6O[C@](O)(CO)CC[C@@]6(C)O[C@@]5(C)C[C@H]4O[C@H]3C[C@H]2O[C@H]2C[C@H]3O[C@H]4C/C=C/C[C@H]5O[C@H]6C=C[C@H]7O[C@H]8C[C@H]9OCC[C@H](O)C[C@@H]9O[C@@H]8C[C@@H]7O[C@@H]6C/C=C\[C@@H]5O[C@@H]4C[C@@H](O)[C@]3(C)O[C@@H]2C1
cpd09170	COC(=O)Cc1cc2c(c(O)c1C(=O)CC(C)O)C(=O)c1c(O)cccc1C2=O
cpd08519	CCN1CCCC1C1=CC=C(c2cc(S(=O)(=O)CC)ccc2OC)[NH2+]1
cpd28235	FC(Cl)=C(Cl)Cl
cpd06996	O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc([O-])cc(O)c12
cpd17410	CSCCCCCC(=O)C(=O)[O-]
cpd30321	OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O
cpd09071	CC(=O)OC/C=C/c1ccccc1
cpd25872	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(C(=O)O)ccc1[O-]
cpd18040	O=P(O)(O)O[C@H]1[C@@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)OP(=O)(O)O)[C@@H]1OP(=O)(O)O
cpd11111	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC=CC[C@]4(C)[C@H]3CC[C@]12C
cpd24153	O=C1CC2C=CCC12
cpd00583	C[NH2+]C[C@H](O)c1ccc(O)c(O)c1
cpd19435	O=C1OC[C@@H](Cc2cccc(O)c2)[C@@H]1Cc1cccc(O)c1
cpd19027	N=C(NCCS(=O)O)NP(=O)([O-])[O-]
cpd10891	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2c1cc[nH]n1
cpd19075	O=C1N=C(O)CN1/N=C/c1ccc([N+](=O)[O-])o1
cpd08169	CC[C@@H]1/C=C/C=C/C[C@H](C)[C@@H](O)[C@](C)(O)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)/C=C/C(=O)O[C@H]2[C@@H](C)[C@@H](CC1)O[C@@]1(CC[C@@H](C)[C@@H](C[C@H](C)O)O1)[C@@H]2C
cpd06644	CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccccc1)CC2=O
